sample,dr_LAL,dr_LAM,dr_LAU,bar_LAL,bar_LAM,bar_LAU,sp_LAL,sp_LAM,sp_LAU
4213,0.556068523,0.489115537,0.407817696,1.601234856,1.78723955,1.710891598,0.483703159,0.489212452,0.478042957
4214,0.594226128,0.52596297,0.160147156,1.6510414,1.567578417,1.65257156,0.475732079,0.475175102,0.474515745
4215,0.488265532,0.524206342,0.232618568,1.560693402,1.575371469,1.60003445,0.481199794,0.505997745,0.480677093
4216,0.467113312,0.373527262,0.247130204,1.609913208,1.573660314,1.758203926,0.471921228,0.479127782,0.482720303
4217,0.532429347,0.63803186,0.149585276,1.560516877,1.635399104,1.688353449,0.471060265,0.468145088,0.488243286
4218,0.600461062,0.676780783,0.1872555,1.585339583,1.679441996,1.696087901,0.469824175,0.485380845,0.47807173
4219,0.531929648,0.640038803,0.254913118,1.598628209,1.689862407,1.685790824,0.467072271,0.467335933,0.468880268
4220,0.497428145,0.576969576,0.234838165,1.618466119,1.661243619,1.67599759,0.466729906,0.467104083,0.462570903
4221,0.415636915,0.554632466,0.282615556,1.536376528,1.696370458,1.679755501,0.455451436,0.479401219,0.46394624
4222,0.596101873,0.503664197,0.244290945,1.542166068,1.636436475,1.622990506,0.466928601,0.462971297,0.471493938
4223,0.589913376,0.573437359,0.190262576,1.672804119,1.6677216,1.650124387,0.473811155,0.478083258,0.47406088
4224,0.496813502,0.496589058,0.252676138,1.51266833,1.710847125,1.602273465,0.471199824,0.48629993,0.479908885
4225,0.606810458,0.532544442,0.267175283,1.591075845,1.630045801,1.712378445,0.465146662,0.497647904,0.461910516
4226,0.531490899,0.495304699,0.210493104,1.637113119,1.678021612,1.637288884,0.49029316,0.482705041,0.484253433
4227,0.696657142,0.607381995,0.271279065,1.544274551,1.718804546,1.687552277,0.461827193,0.500994417,0.477572087
4228,0.452245189,0.562274644,0.402234187,1.556135477,1.716170785,1.683789884,0.47367057,0.478712402,0.478122307
4229,0.513142024,0.434246451,0.360635549,1.633589581,1.722479757,1.683532456,0.462842033,0.504445976,0.474524608
4230,0.418469178,0.690703525,0.230889218,1.579931654,1.677468086,1.639755773,0.451689656,0.489303458,0.488532473
4231,0.424978023,0.540305614,0.358626552,1.642913911,1.679357641,1.631922204,0.490355106,0.484232185,0.471769466
4232,0.522143382,0.463759831,0.240875177,1.624889291,1.656795324,1.714301681,0.482514045,0.463408346,0.468032778
4233,0.454600011,0.485161739,0.261709896,1.619390185,1.619594526,1.651021272,0.464865666,0.462420783,0.466080211
4234,0.504300505,0.721566861,0.261125747,1.579219167,1.625325097,1.624322439,0.465667946,0.475629347,0.477038946
4235,0.529735255,0.665715661,0.191092058,1.57423486,1.633326507,1.653576811,0.451425847,0.460898759,0.468117896
4236,0.546750323,0.384574188,0.107884173,1.578205238,1.699990745,1.659110192,0.467369594,0.480654779,0.468523161
4237,0.613014162,0.639015402,0.291094571,1.642958468,1.667058107,1.691911815,0.478720485,0.459242143,0.481527649
4238,0.569434689,0.60174652,0.187813392,1.521827564,1.63797122,1.699764607,0.480673617,0.462733882,0.496209779
4239,0.620478425,0.485160848,0.218139412,1.649925668,1.602248579,1.664783988,0.478622846,0.471493176,0.481493729
4240,0.524784998,0.54355592,0.293665283,1.620887713,1.721462841,1.654344489,0.463404406,0.485831008,0.484757039
4241,0.471240292,0.453736056,0.334475213,1.582273118,1.657649761,1.580627663,0.457376436,0.489610971,0.475086409
4242,0.357145201,0.635284523,0.233613319,1.654940563,1.674363451,1.784161723,0.469882405,0.484709484,0.485800757
4243,0.509881579,0.462633147,0.177682037,1.650526088,1.68472489,1.595513889,0.458522943,0.478236062,0.457371647
4244,0.601909603,0.616164454,0.046890871,1.649947259,1.693383968,1.736749945,0.475981381,0.495957156,0.477816125
4245,0.573907017,0.533322051,0.19795692,1.592101883,1.676579144,1.681574619,0.482107223,0.476847714,0.469052323
4246,0.513704937,0.406938202,0.173906622,1.583589739,1.727110431,1.508110092,0.478969922,0.485279626,0.479091456
4247,0.444415533,0.555350653,0.260056947,1.636617076,1.696222822,1.503956023,0.473207704,0.503391301,0.472021561
4248,0.574729072,0.334904041,0.346550174,1.616466352,1.620762162,1.778093447,0.464067332,0.492445289,0.482340413
4249,0.562213279,0.476526733,0.147387015,1.523275161,1.719974513,1.61523806,0.469620305,0.475974187,0.474983599
4250,0.529547308,0.584715329,0.367711762,1.647512555,1.674645369,1.746059922,0.459794594,0.484719709,0.472389126
4251,0.527913649,0.441106301,0.271977099,1.595104312,1.666314989,1.703128794,0.483626679,0.477309967,0.460078395
4252,0.6716885,0.49450725,0.264730086,1.589880448,1.717785118,1.658532396,0.470128013,0.48762969,0.465309713
4253,0.449279858,0.507223654,0.275004694,1.656405819,1.6416435,1.704738082,0.4749687,0.479445777,0.467825731
4254,0.541583988,0.45639326,0.369792646,1.628939851,1.643387373,1.677660236,0.495002986,0.474217616,0.485140718
4255,0.445087102,0.478279104,0.228431956,1.579121185,1.678694218,1.690491203,0.463218544,0.475836898,0.482871951
4256,0.488932548,0.545109345,0.331954928,1.658790552,1.757615472,1.722555627,0.460804194,0.482672169,0.491948036
4257,0.40353344,0.61151734,0.157936532,1.638444859,1.671475393,1.612225951,0.462390055,0.47528841,0.479351264
4258,0.655333785,0.490299907,0.147527643,1.588123103,1.627784334,1.587954571,0.485292025,0.467224101,0.503607246
4259,0.477974106,0.581031467,0.253758984,1.643760716,1.598590525,1.668335684,0.491480687,0.461595195,0.484734605
4260,0.539195808,0.582484219,0.161743414,1.554027126,1.633845272,1.643805101,0.481435393,0.478199373,0.47871979
4261,0.347639381,0.599868496,0.220484117,1.581941058,1.743155716,1.641523441,0.486705368,0.479475725,0.480714428
4262,0.415685621,0.550045461,0.282708647,1.584035959,1.608893666,1.608016357,0.501548533,0.478269743,0.493513688
4263,0.409525135,0.445983457,0.260473234,1.672796492,1.713725337,1.675019093,0.470233815,0.482410975,0.463781922
4264,0.436777145,0.751937287,0.235979779,1.499038376,1.593350256,1.712076437,0.468015387,0.477304329,0.448796101
4265,0.400762113,0.521747612,0.362236349,1.665703713,1.726607175,1.71556143,0.492973188,0.473630117,0.461086294
4266,0.600896866,0.525092682,0.344860024,1.501277696,1.703404023,1.631418018,0.468608597,0.481332733,0.451200734
4267,0.557118756,0.665584968,0.258844799,1.667761386,1.70336878,1.704042552,0.469083031,0.491987331,0.458237015
4268,0.464251123,0.548333413,0.238181846,1.63094517,1.668392574,1.690044933,0.484934237,0.485165585,0.475295508
4269,0.502723075,0.369550939,0.231667892,1.578094913,1.606156784,1.675759952,0.481180305,0.486790119,0.469870603
4270,0.387425118,0.498884207,0.253165697,1.589108113,1.715359815,1.695267962,0.474509019,0.484900327,0.475105671
4271,0.495721861,0.419058743,0.140285904,1.607155551,1.647388544,1.616308581,0.457893002,0.482867563,0.471026531
4272,0.449774096,0.377766074,0.291794742,1.572415674,1.683490593,1.687595469,0.464278478,0.481997768,0.469523525
4273,0.383104175,0.480793485,0.309982982,1.601675612,1.664182487,1.703699831,0.482884565,0.491485979,0.475921885
4274,0.378164185,0.406374127,0.442224132,1.58761306,1.634735608,1.702999074,0.49594459,0.477464021,0.470937412
4275,0.532514567,0.550490261,0.412575184,1.620546265,1.653208251,1.616712408,0.483422138,0.460724495,0.493178338
4276,0.620140234,0.467044886,0.251996689,1.627088587,1.740361885,1.706748731,0.485139853,0.493035648,0.44386164
4277,0.517872697,0.723716562,0.228045589,1.631037159,1.681713063,1.714932504,0.504834696,0.480727246,0.455878572
4278,0.568143615,0.601472017,0.219759668,1.609603858,1.688131406,1.67280526,0.48087102,0.48077067,0.455007428
4279,0.552260867,0.624727422,0.176771478,1.58489486,1.680880212,1.669385702,0.470687768,0.477034182,0.455525049
4280,0.536320598,0.535175057,0.200597876,1.641167572,1.595540506,1.660424121,0.484303308,0.490977951,0.488530774
4281,0.478396933,0.61858106,0.363940994,1.566806655,1.641580048,1.616613487,0.474129148,0.467677165,0.471927715
4282,0.491403004,0.491203843,0.331883172,1.537041526,1.722764896,1.61607747,0.474785796,0.484131759,0.462164048
4283,0.539975654,0.635291628,0.379499959,1.539609902,1.72745298,1.605073354,0.465207214,0.468794864,0.445483281
4284,0.563803864,0.398969571,0.407430408,1.526433527,1.675604417,1.644279603,0.480688156,0.481896959,0.446611474
4285,0.389376191,0.451137098,0.196999358,1.616586884,1.654566699,1.699906364,0.46659633,0.470866069,0.465070077
4286,0.414240244,0.514832358,0.430677542,1.632330581,1.663211809,1.667464627,0.467258391,0.467396389,0.461901732
4287,0.506398024,0.477008885,0.287894183,1.567370967,1.670527443,1.682708534,0.46490444,0.474299042,0.450892347
4288,0.385655289,0.374432459,0.327869376,1.560373872,1.687960319,1.65037875,0.500925505,0.466686798,0.461336845
4289,0.456218468,0.512546882,0.282613566,1.645334666,1.652579601,1.675872233,0.495952914,0.468487404,0.450147819
4290,0.443360893,0.594021265,0.231724979,1.606193156,1.697142766,1.683435375,0.493588312,0.465875014,0.468475382
4291,0.448241478,0.609336329,0.303663553,1.571096306,1.660973406,1.638362452,0.467279464,0.46032281,0.448716946
4292,0.563033749,0.61388353,0.289058521,1.558906312,1.722377627,1.656076206,0.45774589,0.468408345,0.466324895
4293,0.525580138,0.456028037,0.24595701,1.55963324,1.632872165,1.669899701,0.47698739,0.447349558,0.4612534
4294,0.423473071,0.510948722,0.236709577,1.580673951,1.66511256,1.658034278,0.463453234,0.468132372,0.466133766
4295,0.543219461,0.527398783,0.279219817,1.599141724,1.672623087,1.662846985,0.464850836,0.469072424,0.466012678
4296,0.539729805,0.415793347,0.300936783,1.580778969,1.62128088,1.662147643,0.480504503,0.461443591,0.466706052
4297,0.472720635,0.544843912,0.293269506,1.594298632,1.639678181,1.704691862,0.435637162,0.485438983,0.449104892
4298,0.502964438,0.504237568,0.276306183,1.612269031,1.626853414,1.714751796,0.480368343,0.476731142,0.471913294
4299,0.422640653,0.437949655,0.333594868,1.567352624,1.627197198,1.679263861,0.47814284,0.46160733,0.469053512
4300,0.455162513,0.488931758,0.323272472,1.543871174,1.667702081,1.664521662,0.484019858,0.483914547,0.471675046
4301,0.607746196,0.533104595,0.302491421,1.580120675,1.678115708,1.728211092,0.489353602,0.494558086,0.478758404
4302,0.440720375,0.558648599,0.226588842,1.573350682,1.632196287,1.549620101,0.462772147,0.48558404,0.465930083
4303,0.621711172,0.467746304,0.342508427,1.647360706,1.65441671,1.626901785,0.469476899,0.466296589,0.478478701
4304,0.556930267,0.549904197,0.329492087,1.600163054,1.640002943,1.613910994,0.475247832,0.478831422,0.459506306
4305,0.454954557,0.60576898,0.249406343,1.590415882,1.669813921,1.628055372,0.473708231,0.473467402,0.477639709
4306,0.535086119,0.370022063,0.250617467,1.610183896,1.723674469,1.639968507,0.466799785,0.478532778,0.457803857
4307,0.467193218,0.406238053,0.242775982,1.600338482,1.563560839,1.702244638,0.484624801,0.491697037,0.463432927
4308,0.574836103,0.508559779,0.376424565,1.585915214,1.670824486,1.708054951,0.470104622,0.473783448,0.453822261
4309,0.513302575,0.375506947,0.235266093,1.634847913,1.658810708,1.709464517,0.452619476,0.493987244,0.461617234
4310,0.53288827,0.545944261,0.275204077,1.627154983,1.66267777,1.706466325,0.468806849,0.465752198,0.464724149
4311,0.593263838,0.569066819,0.274758179,1.673334908,1.677278254,1.629931207,0.450571641,0.478975346,0.465522159
4312,0.609769707,0.557024506,0.296350962,1.596831785,1.663442765,1.652987569,0.478466221,0.497107673,0.469997157
4313,0.459353008,0.541972514,0.338498063,1.670525749,1.694145515,1.678584315,0.471411676,0.470277257,0.45153351
4314,0.555812473,0.573834589,0.386742186,1.532979535,1.721670856,1.602474708,0.467442094,0.488845322,0.471594384
4315,0.480162333,0.504283545,0.247960966,1.62111101,1.692011908,1.717981137,0.468353406,0.488494552,0.46206313
4316,0.42011706,0.535717646,0.27303935,1.456234508,1.692636841,1.694033567,0.468479184,0.479954721,0.465543449
4317,0.413395811,0.589659709,0.303798128,1.56428559,1.63573698,1.621847114,0.475799049,0.459185372,0.476046644
4318,0.465809945,0.464351706,0.339333374,1.533269791,1.67287063,1.698342544,0.49394158,0.475149834,0.464300824
4319,0.477424066,0.597059177,0.337659583,1.636696686,1.687714316,1.662503336,0.47759732,0.463332267,0.451776527
4320,0.479350449,0.525959771,0.321890729,1.571737471,1.708601264,1.663064153,0.464611201,0.48529263,0.442719138
4321,0.534646454,0.573692242,0.356277238,1.536751141,1.62751814,1.651051664,0.476824457,0.482835198,0.449394219
4322,0.449683266,0.598106649,0.409567226,1.584548997,1.786142336,1.617332437,0.482542136,0.469043346,0.456286411
4323,0.453966327,0.50060821,0.314281262,1.616196211,1.671751927,1.667446732,0.459258996,0.487357095,0.477617095
4324,0.533577548,0.534264645,0.441492916,1.661437726,1.662156796,1.673573839,0.466299175,0.490983187,0.452360648
4325,0.474244758,0.581506266,0.358412599,1.621507741,1.687845907,1.71558368,0.458331478,0.48686556,0.476050461
4326,0.491775263,0.615708336,0.338667365,1.576721755,1.671447085,1.716231258,0.4706776,0.488019687,0.457504102
4327,0.423829446,0.491490828,0.171112955,1.585377766,1.655566876,1.593289747,0.475411823,0.490442267,0.479611847
4328,0.487154735,0.337372008,0.291329388,1.683066648,1.631874097,1.709311917,0.474530433,0.494090467,0.491951202
4329,0.446626371,0.51645717,0.212999788,1.603946288,1.662838382,1.706353463,0.488137334,0.511242049,0.473911939
4330,0.373449827,0.553379357,0.38314722,1.625227926,1.705819955,1.631862533,0.490843135,0.474425189,0.475882366
4331,0.423139293,0.56690207,0.311472878,1.577559749,1.611125534,1.663589337,0.475680636,0.47313789,0.445231769
4332,0.469306979,0.598130468,0.187771117,1.631152474,1.692448555,1.656750325,0.497149802,0.459124662,0.469035242
4333,0.622868092,0.586595584,0.244464161,1.580147937,1.62878701,1.701943485,0.464241851,0.484160077,0.468674204
4334,0.450737588,0.545691201,0.283359305,1.568873159,1.627977853,1.676845552,0.455813706,0.487980068,0.471859676
4335,0.497635792,0.576871792,0.311499265,1.624785401,1.701004732,1.57993013,0.466179383,0.476467152,0.470232706
4336,0.496095014,0.479800903,0.165895769,1.541711133,1.675729042,1.69858878,0.4880901,0.473157783,0.487868313
4337,0.49738125,0.480964782,0.11371327,1.555799726,1.655189522,1.717082504,0.466107625,0.45482589,0.467683458
4338,0.474575113,0.663969106,0.363429533,1.544739772,1.605180569,1.726272763,0.49776461,0.464635793,0.470161961
4339,0.515446203,0.498107404,0.341801372,1.632452313,1.620918502,1.59440514,0.487931891,0.470163894,0.476658907
4340,0.452216995,0.469904728,0.167520833,1.592189904,1.710327136,1.668607666,0.46903125,0.47023709,0.473188523
4341,0.508371056,0.528547486,0.353250814,1.605548842,1.65706197,1.709777745,0.454588578,0.478065148,0.470887937
4342,0.449158542,0.417396506,0.205608924,1.504008938,1.670681424,1.725793693,0.469782564,0.483491653,0.459592544
4343,0.400289381,0.48596442,0.179207079,1.566114793,1.657628952,1.673763017,0.478318709,0.48736052,0.469789827
4344,0.538648322,0.57852709,0.313592235,1.645162361,1.654614946,1.727921685,0.469757949,0.493129168,0.469855581
4345,0.52962392,0.393952098,0.361273282,1.637234424,1.639205019,1.65037883,0.470234295,0.496444094,0.466044847
4346,0.480723788,0.443399029,0.353958877,1.630963162,1.672105238,1.712833324,0.474214348,0.477547312,0.466124047
4347,0.62542985,0.510319235,0.23793972,1.604429131,1.729839615,1.618318855,0.476339534,0.47974295,0.478131811
4348,0.440671827,0.469533312,0.286213463,1.641695676,1.722069802,1.673863015,0.463146541,0.467575401,0.46948921
4349,0.649001468,0.636420646,0.362010457,1.593159791,1.657975153,1.698953288,0.477046243,0.489916344,0.463236107
4350,0.557694164,0.552464291,0.164720691,1.649652293,1.66124538,1.744131491,0.45787441,0.484264421,0.450367618
4351,0.49764522,0.531266785,0.365437037,1.612149952,1.665127506,1.668646914,0.463863532,0.497281631,0.466715731
4352,0.441965427,0.527393097,0.295292853,1.601932006,1.792508297,1.735593115,0.474843666,0.495186443,0.460687393
4353,0.548733074,0.475182592,0.127174992,1.567248568,1.739725658,1.700448037,0.490816883,0.490675751,0.467530449
4354,0.527774447,0.440305219,0.208718392,1.613347388,1.689972123,1.702896019,0.459472465,0.477944961,0.474241736
4355,0.628665605,0.517765662,0.234452759,1.639945866,1.653960824,1.64801007,0.459669503,0.489593871,0.447832484
4356,0.63218917,0.333687921,0.262986148,1.591000964,1.720039043,1.796161317,0.449121344,0.471491454,0.471408437
4357,0.57825985,0.524193982,0.242397685,1.595364194,1.709644477,1.678253914,0.472274848,0.471123249,0.456409101
4358,0.375608511,0.45684589,0.454594094,1.624092259,1.785329119,1.683662002,0.455924681,0.460796163,0.449571038
4359,0.352368625,0.57315571,0.426108982,1.616274044,1.623340043,1.661800226,0.485686156,0.465546803,0.469994529
4360,0.394906239,0.449092326,0.266400907,1.578130692,1.658928387,1.638573899,0.468686213,0.461046681,0.450328648
4361,0.582635547,0.619152334,0.271910835,1.602656197,1.607124887,1.647898631,0.457017216,0.478338574,0.477101507
4362,0.58335736,0.58551035,0.3262817,1.633207776,1.687309048,1.698717219,0.470425014,0.49791122,0.46490872
4363,0.500418212,0.489959279,0.291583605,1.595064087,1.709866736,1.646511042,0.483557734,0.507019317,0.485487388
4364,0.484029889,0.603842886,0.198108423,1.581435635,1.659334684,1.698936015,0.471077496,0.481157578,0.467600842
4365,0.422805095,0.547150386,0.381296757,1.557807445,1.68247585,1.669986838,0.486147158,0.468493378,0.469617719
4366,0.483162217,0.493651804,0.213308557,1.629795835,1.653327697,1.669911084,0.485000678,0.484120715,0.46040466
